time_period,time_identifier,geographic_level,country_code,country_name,version,old_la_code,new_la_code,la_name,school_name,school_urn,school_laestab,disadvantage_status,exam_cohort,end1618_student_count,aps_per_entry,aps_per_entry_grade,aps_per_entry_student_count,retained_percent,retained_assessed_percent,retained_student_count,retained_2nd_year_percent,retained_2nd_year_student_count,value_added,value_added_upper_ci,value_added_lower_ci,progress_banding,best_three_alevels_aps,best_three_alevels_grade,best_three_alevels_student_count,aab_percent,aab_student_count,level_3_maths_percent,level_3_maths_student_count,vocational_percent,vocational_student_count,maths_progress,maths_progress_entries_percent,maths_progress_inscope_count,english_progress,english_progress_entries_percent,english_progress_inscope_count
202425,Academic year,School,E92000001,England,Revised,305,E09000006,Bromley,St Olave's and St Saviour's Grammar School,101676,3055410,Total,Academic,225,50.30,A,225,99.1,99.1,225,z,z,0.1,0.17,0.03,Above average,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,305,E09000006,Bromley,St Olave's and St Saviour's Grammar School,101676,3055410,Total,Academic,224,49.40,A,223,99.6,z,224,z,z,0.09,0.16,0.01,Above average,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,305,E09000006,Bromley,St Olave's and St Saviour's Grammar School,101676,3055410,Total,Academic,230,50.02,A,229,98.7,z,230,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,305,E09000006,Bromley,St Olave's and St Saviour's Grammar School,101676,3055410,Total,Academic,228,54.21,A+,226,99.1,z,228,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,305,E09000006,Bromley,St Olave's and St Saviour's Grammar School,101676,3055410,Total,Applied general,225,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,305,E09000006,Bromley,St Olave's and St Saviour's Grammar School,101676,3055410,Total,Applied general,224,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,305,E09000006,Bromley,St Olave's and St Saviour's Grammar School,101676,3055410,Total,Applied general,230,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,305,E09000006,Bromley,St Olave's and St Saviour's Grammar School,101676,3055410,Total,Applied general,228,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,305,E09000006,Bromley,St Olave's and St Saviour's Grammar School,101676,3055410,Total,E/M measures,225,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,87.6,225,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,305,E09000006,Bromley,St Olave's and St Saviour's Grammar School,101676,3055410,Total,E/M measures,224,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,305,E09000006,Bromley,St Olave's and St Saviour's Grammar School,101676,3055410,Total,E/M measures,230,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,305,E09000006,Bromley,St Olave's and St Saviour's Grammar School,101676,3055410,Total,E/M measures,228,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,305,E09000006,Bromley,St Olave's and St Saviour's Grammar School,101676,3055410,Total,Tech level,225,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,305,E09000006,Bromley,St Olave's and St Saviour's Grammar School,101676,3055410,Total,Tech level,224,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,305,E09000006,Bromley,St Olave's and St Saviour's Grammar School,101676,3055410,Total,Tech level,230,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,305,E09000006,Bromley,St Olave's and St Saviour's Grammar School,101676,3055410,Total,Tech level,228,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,305,E09000006,Bromley,St Olave's and St Saviour's Grammar School,101676,3055410,Total,Technical certificate,225,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,305,E09000006,Bromley,St Olave's and St Saviour's Grammar School,101676,3055410,Total,Technical certificate,224,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,305,E09000006,Bromley,St Olave's and St Saviour's Grammar School,101676,3055410,Total,Technical certificate,230,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,305,E09000006,Bromley,St Olave's and St Saviour's Grammar School,101676,3055410,Total,Technical certificate,228,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,308,E09000010,Enfield,The Latymer School,102055,3085400,Disadvantaged,A level,18,41.95,B+,17,94.4,z,18,z,z,-0.33,-0.02,-0.64,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Disadvantaged,A level,14,42.28,B+,13,100.0,z,14,z,z,-0.31,0.03,-0.65,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Disadvantaged,A level,12,36.08,B-,12,100.0,z,12,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Disadvantaged,A level,15,36.09,B-,15,100.0,z,15,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,308,E09000010,Enfield,The Latymer School,102055,3085400,Disadvantaged,Academic,18,41.95,B+,17,94.4,z,18,z,z,-0.33,-0.02,-0.64,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Disadvantaged,Academic,14,42.28,B+,13,100.0,z,14,z,z,-0.31,0.03,-0.65,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Disadvantaged,Academic,12,36.08,B-,12,100.0,z,12,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Disadvantaged,Academic,15,36.09,B-,15,100.0,z,15,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,308,E09000010,Enfield,The Latymer School,102055,3085400,Disadvantaged,Applied general,18,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Disadvantaged,Applied general,14,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Disadvantaged,Applied general,12,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Disadvantaged,Applied general,15,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,308,E09000010,Enfield,The Latymer School,102055,3085400,Disadvantaged,Tech level,18,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Disadvantaged,Tech level,14,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Disadvantaged,Tech level,12,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Disadvantaged,Tech level,15,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,308,E09000010,Enfield,The Latymer School,102055,3085400,Disadvantaged,Technical certificate,18,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Disadvantaged,Technical certificate,14,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Disadvantaged,Technical certificate,12,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Disadvantaged,Technical certificate,15,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,308,E09000010,Enfield,The Latymer School,102055,3085400,Not disadvantaged,A level,196,47.76,A-,195,99.5,z,196,z,z,0,0.08,-0.08,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Not disadvantaged,A level,190,47.53,A-,190,100.0,z,190,z,z,0.03,0.12,-0.05,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Not disadvantaged,A level,177,46.25,A-,176,99.4,z,176,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Not disadvantaged,A level,197,49.09,A,193,98.5,z,196,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,308,E09000010,Enfield,The Latymer School,102055,3085400,Not disadvantaged,Academic,196,47.77,A-,195,99.5,z,196,z,z,0,0.08,-0.08,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Not disadvantaged,Academic,190,47.53,A-,190,100.0,z,190,z,z,0.03,0.12,-0.05,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Not disadvantaged,Academic,177,46.25,A-,176,99.4,z,176,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Not disadvantaged,Academic,197,49.09,A,193,98.5,z,196,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,308,E09000010,Enfield,The Latymer School,102055,3085400,Not disadvantaged,Applied general,196,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Not disadvantaged,Applied general,190,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Not disadvantaged,Applied general,177,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Not disadvantaged,Applied general,197,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,308,E09000010,Enfield,The Latymer School,102055,3085400,Not disadvantaged,Tech level,196,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Not disadvantaged,Tech level,190,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Not disadvantaged,Tech level,177,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Not disadvantaged,Tech level,197,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,308,E09000010,Enfield,The Latymer School,102055,3085400,Not disadvantaged,Technical certificate,196,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Not disadvantaged,Technical certificate,190,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Not disadvantaged,Technical certificate,177,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Not disadvantaged,Technical certificate,197,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,308,E09000010,Enfield,The Latymer School,102055,3085400,Total,A level,214,47.33,A-,212,99.1,99.1,214,z,z,-0.02,0.05,-0.1,Average,48.11,A-,212,63.2,212,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Total,A level,206,47.28,A-,205,100.0,z,206,z,z,0.01,0.09,-0.07,Average,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Total,A level,191,45.75,A-,190,99.5,z,190,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Total,A level,212,48.15,A-,208,98.6,z,211,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,308,E09000010,Enfield,The Latymer School,102055,3085400,Total,Academic,214,47.34,A-,212,99.1,99.1,214,z,z,-0.02,0.05,-0.1,Average,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Total,Academic,206,47.28,A-,205,100.0,z,206,z,z,0.01,0.09,-0.07,Average,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Total,Academic,191,45.75,A-,190,99.5,z,190,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Total,Academic,212,48.15,A-,208,98.6,z,211,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,308,E09000010,Enfield,The Latymer School,102055,3085400,Total,Applied general,214,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,c,1,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Total,Applied general,206,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Total,Applied general,191,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Total,Applied general,212,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,308,E09000010,Enfield,The Latymer School,102055,3085400,Total,E/M measures,214,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,83.5,212,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Total,E/M measures,206,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Total,E/M measures,191,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Total,E/M measures,212,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,308,E09000010,Enfield,The Latymer School,102055,3085400,Total,Tech level,214,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,c,1,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Total,Tech level,206,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Total,Tech level,191,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Total,Tech level,212,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,308,E09000010,Enfield,The Latymer School,102055,3085400,Total,Technical certificate,214,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Total,Technical certificate,206,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Total,Technical certificate,191,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,308,E09000010,Enfield,The Latymer School,102055,3085400,Total,Technical certificate,212,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,317,E09000026,Redbridge,Ilford County High School,102850,3174007,Disadvantaged,A level,12,42.89,B+,12,100.0,z,12,z,z,0.21,0.6,-0.18,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,317,E09000026,Redbridge,Ilford County High School,102850,3174007,Disadvantaged,A level,13,36.63,B-,13,92.3,z,13,z,z,-0.1,0.29,-0.49,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,317,E09000026,Redbridge,Ilford County High School,102850,3174007,Disadvantaged,A level,12,37.37,B-,12,100.0,z,12,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,317,E09000026,Redbridge,Ilford County High School,102850,3174007,Disadvantaged,A level,7,42.73,B+,7,100.0,z,7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,317,E09000026,Redbridge,Ilford County High School,102850,3174007,Disadvantaged,Academic,12,43.14,B+,12,100.0,z,12,z,z,0.2,0.58,-0.17,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,317,E09000026,Redbridge,Ilford County High School,102850,3174007,Disadvantaged,Academic,13,36.54,B-,13,92.3,z,13,z,z,-0.14,0.23,-0.51,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,317,E09000026,Redbridge,Ilford County High School,102850,3174007,Disadvantaged,Academic,12,37.47,B-,12,100.0,z,12,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,317,E09000026,Redbridge,Ilford County High School,102850,3174007,Disadvantaged,Academic,7,42.73,B+,7,100.0,z,7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,317,E09000026,Redbridge,Ilford County High School,102850,3174007,Disadvantaged,Applied general,12,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,317,E09000026,Redbridge,Ilford County High School,102850,3174007,Disadvantaged,Applied general,13,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,317,E09000026,Redbridge,Ilford County High School,102850,3174007,Disadvantaged,Applied general,12,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,317,E09000026,Redbridge,Ilford County High School,102850,3174007,Disadvantaged,Applied general,7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,317,E09000026,Redbridge,Ilford County High School,102850,3174007,Disadvantaged,Tech level,12,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202324,Academic year,School,E92000001,England,Final,317,E09000026,Redbridge,Ilford County High School,102850,3174007,Disadvantaged,Tech level,13,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202223,Academic year,School,E92000001,England,Final,317,E09000026,Redbridge,Ilford County High School,102850,3174007,Disadvantaged,Tech level,12,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202122,Academic year,School,E92000001,England,Final,317,E09000026,Redbridge,Ilford County High School,102850,3174007,Disadvantaged,Tech level,7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
202425,Academic year,School,E92000001,England,Revised,317,E09000026,Redbridge,Ilford County High School,102850,3174007,Disadvantaged,Technical certificate,12,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
